date	open	high	low	close	volume
2011-06-30	5614.5	5657.9	5606.1	5647.4	
2011-07-01	5705.75	5705.8	5609.75	5627.2	
2011-07-04	5679.55	5679.65	5633.1	5650.5	
2011-07-05	5659.85	5659.85	5612.3	5632.1	
2011-07-06	5622.7	5655.4	5610.75	5625.45	
2011-07-07	5633.35	5737.15	5632.95	5728.95	
2011-07-08	5734.65	5740.4	5651.05	5660.65	
2011-07-11	5648.05	5652.9	5601.7	5616.1	
2011-07-12	5556.9	5580.25	5496.95	5526.15	
2011-07-13	5542.05	5596.15	5541.4	5585.45	
2011-07-14	5569.0	5653.95	5541.7	5599.8	
2011-07-15	5602.95	5631.7	5562.75	5581.1	
2011-07-18	5581.75	5596.6	5550.95	5567.05	
2011-07-19	5569.85	5627.65	5557.2	5613.55	
2011-07-20	5642.05	5645.4	5555.1	5567.05	
2011-07-21	5554.6	5578.9	5532.7	5541.6	
2011-07-22	5576.95	5642.2	5567.1	5633.95	
2011-07-25	5633.8	5700.55	5616.7	5680.3	
2011-07-26	5688.45	5702.25	5560.15	5574.85	
2011-07-27	5588.55	5591.7	5521.5	5546.8	
2011-07-28	5492.4	5512.1	5475.65	5487.75	
2011-07-29	5479.0	5520.3	5453.95	5482.0	
2011-08-01	5527.5	5551.9	5486.45	5516.8	
2011-08-02	5493.2	5496.3	5433.65	5456.55	
2011-08-03	5402.0	5422.6	5378.85	5404.8	
2011-08-04	5412.4	5434.5	5323.15	5331.8	
2011-08-05	5204.35	5229.65	5116.45	5211.25	
2011-08-08	5083.85	5204.2	5054.05	5118.5	
2011-08-09	4947.9	5167.0	4946.45	5072.85	
2011-08-10	5196.55	5197.95	5123.35	5161.0	
2011-08-11	5128.0	5184.95	5121.0	5138.3	
2011-08-12	5194.4	5194.45	5053.35	5072.95	
2011-08-16	5125.75	5132.2	5015.4	5035.8	
2011-08-17	5030.3	5112.15	5017.25	5056.6	
2011-08-18	5077.95	5078.6	4932.15	4944.15	
2011-08-19	4859.3	4893.6	4796.1	4845.65	
2011-08-22	4843.7	4910.05	4808.75	4898.8	
2011-08-23	4925.15	4965.8	4863.8	4948.9	
2011-08-24	4934.35	4962.4	4875.3	4888.9	
2011-08-25	4914.65	4915.85	4825.05	4839.6	
2011-08-26	4839.25	4872.0	4720.0	4747.8	
2011-08-29	4806.2	4934.4	4806.05	4919.6	
2011-08-30	4973.25	5016.25	4927.55	5001.0	
2011-09-02	5109.8	5113.7	4993.35	5040.0	
2011-09-05	4998.9	5030.3	4964.45	5017.2	
2011-09-06	4993.35	5072.9	4942.9	5064.3	
2011-09-07	5080.15	5154.5	5076.3	5124.65	
2011-09-08	5139.2	5169.25	5098.25	5153.25	
2011-09-09	5161.3	5163.75	5046.8	5059.45	
2011-09-12	4981.7	4985.6	4911.25	4946.8	
2011-09-13	4977.8	5030.15	4911.05	4940.95	
2011-09-14	4965.05	5026.15	4917.4	5012.55	
2011-09-15	5062.35	5091.45	4967.45	5075.7	
2011-09-16	5123.35	5143.6	5068.1	5084.25	
2011-09-19	5068.4	5068.4	5019.25	5031.95	
2011-09-20	5042.55	5149.9	5035.25	5140.2	
2011-09-21	5153.75	5168.4	5109.85	5133.25	
2011-09-22	5054.45	5059.85	4907.75	4923.65	
2011-09-23	4873.75	4930.25	4829.6	4867.75	
2011-09-26	4878.6	4879.8	4758.85	4835.4	
2011-09-27	4905.15	4982.95	4905.15	4971.25	
2011-09-28	5005.5	5006.05	4918.45	4945.9	
2011-09-29	4924.2	5034.25	4906.0	5015.45	
2011-09-30	4990.15	5025.55	4924.3	4943.25	
2011-10-03	4874.4	4879.15	4823.9	4849.5	
2011-10-04	4823.5	4869.75	4728.3	4772.15	
2011-10-05	4791.3	4827.8	4741.0	4751.3	
2011-10-07	4883.65	4922.6	4861.2	4888.05	
2011-10-10	4886.85	4991.15	4882.05	4979.6	
2011-10-11	5019.9	5045.1	4964.0	4974.35	
2011-10-12	5011.2	5109.8	4997.65	5099.4	
2011-10-13	5130.8	5136.95	5067.65	5077.85	
2011-10-14	5057.35	5141.4	5056.6	5132.3	
2011-10-17	5156.2	5160.2	5084.5	5118.25	
2011-10-18	5049.45	5057.5	5011.05	5037.5	
2011-10-19	5080.45	5148.05	5075.3	5139.15	
2011-10-20	5086.55	5099.0	5033.95	5091.9	
2011-10-21	5106.6	5120.75	5037.95	5049.95	
2011-10-24	5114.7	5145.65	5084.75	5098.35	
2011-10-25	5137.9	5211.0	5085.55	5191.6	
2011-10-26	5214.95	5219.25	5196.15	5201.8	
2011-10-28	5341.9	5399.7	5322.8	5360.7	
2011-10-31	5358.9	5360.25	5314.6	5326.6	
2011-11-01	5278.6	5310.85	5238.3	5257.95	
2011-11-02	5216.75	5300.1	5204.95	5258.45	
2011-11-03	5241.55	5281.6	5201.85	5265.75	
2011-11-04	5325.4	5326.45	5256.8	5284.2	
2011-11-08	5292.25	5304.25	5252.0	5289.35	
2011-11-09	5309.7	5317.5	5211.75	5221.05	
2011-11-11	5159.75	5198.6	5142.25	5168.85	
2011-11-14	5217.35	5228.9	5140.55	5148.35	
2011-11-15	5131.2	5158.75	5052.85	5068.5	
2011-11-16	5059.1	5065.2	4989.5	5030.45	
2011-11-17	5027.1	5036.8	4919.45	4934.75	
2011-11-18	4899.15	4915.9	4837.95	4905.8	
2011-11-21	4873.8	4873.8	4764.8	4778.35	
2011-11-22	4794.85	4854.0	4782.55	4812.35	
2011-11-23	4779.5	4779.5	4640.95	4706.45	
2011-11-24	4707.55	4771.1	4639.1	4756.45	
2011-11-25	4731.3	4767.3	4693.1	4710.05	
2011-11-28	4769.3	4859.1	4766.4	4851.3	
2011-11-29	4864.2	4866.1	4787.1	4805.1	
2011-11-30	4766.15	4851.55	4754.8	4832.05	
2011-12-01	4970.85	5011.9	4916.7	4936.85	
2011-12-02	4940.85	5062.55	4918.4	5050.15	
2011-12-05	5036.5	5055.4	5002.55	5039.15	
2011-12-07	5050.1	5099.25	5032.25	5062.6	
2011-12-08	5037.4	5049.05	4921.45	4943.65	
2011-12-09	4870.75	4918.35	4841.75	4866.7	
2011-12-12	4906.85	4910.25	4755.55	4764.6	
2011-12-13	4733.6	4824.7	4728.5	4800.6	
2011-12-14	4788.7	4839.55	4750.4	4763.25	
2011-12-15	4712.8	4768.65	4673.85	4746.35	
2011-12-16	4752.5	4818.85	4628.2	4651.6	
2011-12-19	4623.15	4623.15	4555.9	4613.1	
2011-12-20	4635.8	4637.25	4531.15	4544.2	
2011-12-21	4636.45	4707.35	4601.95	4693.15	
2011-12-22	4636.9	4740.6	4632.95	4733.85	
2011-12-23	4763.2	4763.45	4693.2	4714.0	
2011-12-26	4718.15	4787.25	4718.15	4779.0	
2011-12-27	4780.2	4800.5	4723.65	4750.5	
2011-12-28	4756.2	4756.2	4685.65	4705.8	
2011-12-29	4681.15	4701.8	4639.05	4646.25	
2011-12-30	4659.95	4690.45	4608.9	4624.3	
2012-01-02	4640.2	4645.95	4588.05	4636.75	
2012-01-03	4675.8	4773.1	4675.8	4765.3	
2012-01-04	4774.95	4782.85	4728.85	4749.65	
2012-01-05	4749.0	4779.8	4730.15	4749.95	
2012-01-06	4724.15	4794.9	4686.85	4754.1	
2012-01-07	4755.6	4759.4	4743.05	4746.9	
2012-01-09	4747.55	4758.7	4695.45	4742.8	
2012-01-10	4771.85	4855.9	4768.25	4849.55	
2012-01-11	4863.15	4877.2	4841.6	4860.95	
2012-01-12	4840.95	4869.2	4803.9	4831.25	
2012-01-13	4861.95	4898.85	4834.2	4866.0	
2012-01-16	4844.0	4880.8	4827.05	4873.9	
2012-01-17	4904.5	4975.55	4904.0	4967.3	
2012-01-18	4977.75	4980.65	4931.05	4955.8	
2012-01-19	4995.0	5023.8	4991.4	5018.4	
2012-01-20	5044.85	5064.15	5004.3	5048.6	
2012-01-23	5025.35	5059.55	5021.35	5046.25	
2012-01-24	5064.8	5141.05	5049.8	5127.35	
2012-01-25	5151.5	5174.15	5130.25	5158.3	
2012-01-27	5216.75	5217.0	5162.4	5204.7	
2012-01-30	5163.55	5166.15	5076.7	5087.3	
2012-01-31	5125.25	5215.4	5120.15	5199.25	
2012-02-01	5198.15	5244.6	5159.0	5235.7	
2012-02-02	5272.1	5289.95	5225.75	5269.9	
2012-02-03	5276.1	5334.85	5255.55	5325.85	
2012-02-06	5379.45	5390.05	5327.25	5361.65	
2012-02-07	5412.95	5413.35	5322.95	5335.15	
2012-02-08	5343.8	5396.9	5325.2	5368.15	
2012-02-09	5343.05	5423.4	5338.9	5412.35	
2012-02-10	5399.8	5427.75	5341.05	5381.6	
2012-02-13	5382.1	5421.05	5351.4	5390.2	
2012-02-14	5380.8	5428.05	5377.95	5416.05	
2012-02-15	5460.6	5542.1	5460.6	5531.95	
2012-02-16	5513.75	5531.4	5483.75	5521.95	
2012-02-17	5574.2	5606.7	5545.2	5564.3	
2012-02-21	5561.9	5621.5	5561.75	5607.15	
2012-02-22	5609.75	5629.95	5491.35	5505.35	
2012-02-23	5490.05	5537.4	5460.8	5483.3	
2012-02-24	5479.15	5521.4	5405.9	5429.3	
2012-02-27	5448.1	5449.8	5268.15	5281.2	
2012-02-28	5310.5	5391.1	5306.45	5375.5	
2012-02-29	5424.95	5458.8	5352.25	5385.2	
2012-03-01	5366.0	5372.45	5297.5	5339.75	
2012-03-02	5369.45	5392.55	5315.05	5359.35	
2012-03-03	5360.05	5369.6	5353.4	5359.4	
2012-03-05	5342.55	5344.5	5265.7	5280.35	
2012-03-06	5266.0	5382.05	5206.4	5222.4	
2012-03-07	5207.05	5243.85	5171.45	5220.45	
2012-03-09	5294.1	5342.3	5291.6	5333.55	
2012-03-12	5420.1	5421.9	5327.3	5359.55	
2012-03-13	5391.05	5438.65	5390.8	5429.5	
2012-03-14	5490.55	5499.4	5437.8	5463.9	
2012-03-15	5462.5	5462.5	5362.3	5380.5	
2012-03-16	5380.35	5445.65	5305.0	5317.9	
2012-03-19	5337.35	5340.7	5238.55	5257.05	
2012-03-20	5257.15	5297.35	5233.25	5274.85	
2012-03-21	5267.2	5372.35	5256.0	5364.95	
2012-03-22	5361.1	5385.95	5205.65	5228.45	
2012-03-23	5255.65	5312.0	5220.0	5278.2	
2012-03-26	5274.35	5274.95	5174.9	5184.25	
2012-03-27	5242.95	5277.95	5184.65	5243.15	
2012-03-28	5231.7	5236.55	5169.6	5194.75	
2012-03-29	5145.95	5194.3	5135.95	5178.85	
2012-03-30	5206.6	5307.1	5203.65	5295.55	
2012-04-02	5296.35	5331.55	5278.8	5317.9	
2012-04-03	5353.2	5378.75	5344.45	5358.5	
2012-04-04	5328.65	5338.4	5305.3	5322.9	
2012-04-09	5282.5	5287.9	5228.0	5234.4	
2012-04-10	5254.1	5255.8	5211.85	5243.6	
2012-04-11	5209.45	5263.65	5190.8	5226.85	
2012-04-12	5246.75	5290.6	5246.75	5276.85	
2012-04-13	5255.7	5306.75	5185.4	5207.45	
2012-04-16	5190.6	5233.5	5183.5	5226.2	
2012-04-17	5266.6	5298.2	5208.35	5289.7	
2012-04-18	5320.7	5342.0	5293.45	5300.0	
2012-04-19	5320.6	5342.45	5291.3	5332.4	
2012-04-20	5313.95	5336.15	5245.45	5290.85	
2012-04-23	5277.4	5310.55	5187.15	5200.6	
2012-04-24	5215.9	5232.35	5180.35	5222.65	
2012-04-25	5222.2	5236.1	5160.65	5202.0	
2012-04-26	5214.75	5215.6	5179.05	5189.0	
2012-04-27	5189.0	5223.05	5154.3	5190.6	
2012-04-28	5209.6	5216.4	5196.35	5209.0	
2012-04-30	5201.45	5262.15	5201.45	5248.15	
2012-05-02	5254.3	5279.6	5226.45	5239.15	
2012-05-03	5211.2	5217.3	5180.65	5188.4	
2012-05-04	5166.65	5177.2	5070.6	5086.85	
2012-05-07	5017.8	5124.75	4988.0	5114.15	
2012-05-08	5114.7	5119.95	4983.6	4999.95	
2012-05-09	4967.9	5016.25	4956.45	4974.8	
2012-05-10	4984.15	5039.3	4950.3	4965.7	
2012-05-11	4938.85	4976.25	4906.15	4928.9	
2012-05-14	4934.35	4957.2	4874.5	4907.8	
2012-05-15	4869.85	4955.2	4868.55	4942.8	
2012-05-16	4875.3	4882.25	4837.05	4858.25	
2012-05-17	4878.6	4922.25	4850.2	4870.2	
2012-05-18	4796.4	4908.5	4788.95	4891.45	
2012-05-21	4888.5	4937.5	4888.5	4906.05	
2012-05-22	4954.7	4956.35	4849.9	4860.5	
2012-05-23	4843.0	4853.75	4803.95	4835.65	
2012-05-24	4863.4	4931.9	4830.15	4921.4	
2012-05-25	4905.95	4935.8	4889.35	4920.4	
2012-05-28	4931.7	4994.95	4931.3	4985.65	
2012-05-29	5005.35	5020.15	4982.15	4990.1	
2012-05-30	4964.25	4982.25	4944.9	4950.75	
2012-05-31	4896.1	4949.25	4883.55	4924.25	
2012-06-01	4910.85	4925.0	4831.75	4841.6	
2012-06-04	4797.3	4858.3	4770.35	4848.15	
2012-06-05	4869.45	4898.95	4847.7	4863.3	
2012-06-06	4886.65	5010.45	4886.15	4997.1	
2012-06-07	5035.35	5059.65	5007.75	5049.65	
2012-06-08	5044.25	5084.45	4994.8	5068.35	
2012-06-11	5096.7	5124.45	5040.7	5054.1	
2012-06-12	5015.5	5128.9	5015.15	5115.9	
2012-06-13	5117.55	5144.9	5095.45	5121.45	
2012-06-14	5105.1	5130.0	5047.6	5054.75	
2012-06-15	5069.55	5146.2	5069.15	5139.05	
2012-06-18	5174.0	5190.2	5041.7	5064.25	
2012-06-19	5050.8	5113.6	5048.1	5103.85	
2012-06-20	5114.55	5141.7	5100.7	5120.55	
2012-06-21	5097.35	5170.4	5093.45	5165.0	
2012-06-22	5101.75	5159.8	5094.0	5146.05	
2012-06-25	5158.5	5194.6	5105.65	5114.65	
2012-06-26	5107.45	5134.55	5095.5	5120.8	
2012-06-27	5149.45	5160.1	5129.25	5141.9	
2012-06-28	5148.95	5159.05	5125.3	5149.15	
2012-06-29	5191.25	5286.25	5189.0	5278.9	
2012-07-02	5283.85	5302.15	5263.35	5278.6	
2012-07-03	5298.85	5317.0	5265.95	5287.95	
2012-07-04	5310.4	5317.65	5273.3	5302.55	
2012-07-05	5297.05	5333.65	5288.85	5327.3	
2012-07-06	5324.7	5327.2	5287.75	5316.95	
2012-07-09	5283.7	5300.6	5257.75	5275.15	
2012-07-10	5286.6	5348.55	5284.55	5345.35	
2012-07-11	5315.25	5336.45	5300.25	5306.3	
2012-07-12	5240.0	5261.75	5217.7	5235.25	
2012-07-13	5242.75	5267.15	5216.85	5227.25	
2012-07-16	5232.35	5246.85	5190.45	5197.25	
2012-07-17	5228.05	5236.7	5181.7	5192.85	
2012-07-18	5199.1	5222.85	5169.05	5216.3	
2012-07-19	5249.85	5257.75	5233.15	5242.7	
2012-07-20	5233.55	5238.7	5197.5	5205.1	
2012-07-23	5163.25	5164.2	5108.1	5117.95	
2012-07-24	5128.8	5144.0	5103.25	5128.2	
2012-07-25	5118.4	5121.6	5076.6	5109.6	
2012-07-26	5126.3	5126.3	5032.4	5043.0	
2012-07-27	5124.3	5149.95	5077.5	5099.85	
2012-07-30	5129.75	5206.6	5129.75	5199.8	
2012-07-31	5214.85	5234.55	5154.05	5229.0	
2012-08-01	5220.7	5246.35	5212.65	5240.5	
2012-08-02	5233.1	5236.9	5209.95	5227.75	
2012-08-03	5195.6	5220.2	5164.65	5215.7	
2012-08-06	5260.85	5293.2	5260.85	5282.55	
2012-08-07	5295.4	5350.1	5281.65	5336.7	
2012-08-08	5345.25	5377.6	5331.05	5338.0	
2012-08-09	5348.3	5368.2	5312.1	5322.95	
2012-08-10	5308.2	5330.1	5294.1	5320.4	
2012-08-13	5316.35	5352.45	5309.05	5347.9	
2012-08-14	5343.25	5387.05	5328.8	5380.35	
2012-08-16	5385.95	5390.65	5356.65	5362.95	
2012-08-17	5368.6	5399.95	5341.7	5366.3	
2012-08-21	5368.7	5425.15	5368.7	5421.0	
2012-08-22	5395.75	5433.35	5394.8	5412.85	
2012-08-23	5426.15	5448.6	5393.85	5415.35	
2012-08-24	5392.6	5399.65	5371.0	5386.7	
2012-08-27	5387.85	5399.15	5346.65	5350.25	
2012-08-28	5348.05	5359.25	5312.6	5334.6	
2012-08-29	5343.85	5345.5	5282.7	5287.8	
2012-08-30	5268.6	5342.8	5255.05	5315.05	
2012-08-31	5298.2	5303.25	5238.9	5258.5	
2012-09-03	5276.5	5295.8	5243.15	5253.75	
2012-09-04	5249.15	5278.35	5233.2	5274.0	
2012-09-05	5243.9	5259.5	5215.7	5225.7	
2012-09-06	5217.65	5260.6	5217.65	5238.4	
2012-09-07	5309.45	5347.15	5309.2	5342.1	
2012-09-08	5343.65	5366.3	5343.45	5358.7	
2012-09-10	5361.9	5375.45	5349.1	5363.45	
2012-09-11	5336.1	5393.35	5332.1	5390.0	
2012-09-12	5404.45	5435.55	5393.95	5431.0	
2012-09-13	5435.2	5447.45	5421.85	5435.35	
2012-09-14	5528.35	5586.65	5526.95	5577.65	
2012-09-17	5631.75	5652.2	5585.15	5610.0	
2012-09-18	5602.4	5620.55	5586.45	5600.05	
2012-09-20	5536.95	5581.35	5534.9	5554.25	
2012-09-21	5577.0	5720.0	5575.45	5691.15	
2012-09-24	5691.95	5709.85	5662.75	5669.6	
2012-09-25	5674.9	5702.7	5652.45	5673.9	
2012-09-26	5653.4	5672.8	5638.65	5663.45	
2012-09-27	5673.75	5693.7	5639.7	5649.5	
2012-09-28	5684.8	5735.15	5683.45	5703.3	
2012-10-01	5704.75	5722.95	5694.0	5718.8	
2012-10-03	5727.7	5743.25	5715.8	5731.25	
2012-10-04	5751.55	5807.25	5751.35	5787.6	
2012-10-05	5815.0	5815.35	4888.2	5746.95	
2012-10-08	5751.85	5751.85	5666.2	5676.0	
2012-10-09	5708.15	5728.65	5677.9	5704.6	
2012-10-10	5671.15	5686.5	5647.05	5652.15	
2012-10-11	5663.5	5721.1	5636.95	5708.05	
2012-10-12	5681.7	5725.0	5659.35	5676.05	
2012-10-15	5674.25	5693.7	5651.05	5687.25	
2012-10-16	5705.6	5714.0	5635.6	5648.0	
2012-10-17	5681.1	5684.35	5633.9	5660.25	
2012-10-18	5675.3	5722.5	5650.55	5718.7	
2012-10-19	5703.3	5711.7	5660.0	5684.25	
2012-10-22	5667.6	5721.55	5658.05	5717.15	
2012-10-23	5715.65	5720.8	5681.45	5691.4	
2012-10-25	5688.8	5718.75	5685.7	5705.3	
2012-10-26	5683.55	5697.2	5641.75	5664.3	
2012-10-29	5665.2	5698.3	5645.1	5665.6	
2012-10-30	5656.35	5689.9	5589.9	5597.9	
2012-10-31	5596.75	5624.4	5583.05	5619.7	
2012-11-01	5609.85	5649.75	5601.95	5645.05	
2012-11-02	5696.35	5711.3	5682.55	5697.7	
2012-11-05	5693.05	5709.2	5679.5	5704.2	
2012-11-06	5694.1	5730.8	5693.65	5724.4	
2012-11-07	5718.6	5777.3	5711.4	5760.1	
2012-11-08	5709.0	5744.5	5693.95	5738.75	
2012-11-09	5731.1	5751.7	5677.75	5686.25	
2012-11-12	5688.45	5718.9	5665.75	5683.7	
2012-11-13	5689.7	5698.25	5660.35	5666.95	
2012-11-15	5650.35	5651.65	5603.55	5631.0	
2012-11-16	5624.8	5650.15	5559.8	5574.05	
2012-11-19	5577.3	5592.75	5549.25	5571.4	
2012-11-20	5604.8	5613.7	5548.35	5571.55	
2012-11-21	5582.5	5620.2	5561.4	5614.8	
2012-11-22	5628.6	5643.35	5608.0	5627.75	
2012-11-23	5635.45	5637.75	5593.55	5626.6	
2012-11-26	5648.65	5649.2	5623.45	5635.9	
2012-11-27	5658.5	5733.2	5658.0	5727.45	
2012-11-29	5736.7	5833.5	5736.1	5825.0	
2012-11-30	5836.0	5885.25	5827.85	5879.85	
2012-12-03	5878.25	5899.15	5854.6	5870.95	
2012-12-04	5866.8	5894.95	5859.0	5889.25	
2012-12-05	5906.6	5917.8	5891.35	5900.5	
2012-12-06	5926.3	5942.55	5838.9	5930.9	
2012-12-07	5934.0	5949.85	5888.65	5907.4	
2012-12-10	5916.05	5919.95	5888.1	5908.9	
2012-12-11	5923.8	5965.15	5865.45	5898.8	
2012-12-12	5917.8	5924.6	5874.25	5888.0	
2012-12-13	5900.35	5907.45	5841.35	5851.5	
2012-12-14	5846.9	5886.1	5839.15	5879.6	
2012-12-17	5860.5	5886.05	5850.15	5857.9	
2012-12-18	5873.6	5905.8	5823.15	5896.8	
2012-12-19	5917.3	5939.4	5910.8	5929.6	
2012-12-20	5934.45	5937.6	5881.45	5916.4	
2012-12-21	5888.0	5888.0	5841.65	5847.7	
2012-12-24	5869.0	5871.9	5844.7	5855.75	
2012-12-26	5864.95	5917.3	5859.55	5905.6	
2012-12-27	5930.2	5930.8	5864.7	5870.1	
2012-12-28	5887.15	5915.75	5879.5	5908.35	
2012-12-31	5901.2	5919.0	5897.15	5905.1	
2013-01-01	5937.65	5963.9	5935.2	5950.85	
2013-01-02	5982.6	6006.05	5982.0	5993.25	
2013-01-03	6015.8	6017.0	5986.55	6009.5	
2013-01-04	6011.95	6020.75	5981.55	6016.15	
2013-01-07	6042.15	6042.15	5977.15	5988.4	
2013-01-08	5983.45	6007.05	5964.4	6001.7	
2013-01-09	6006.2	6020.1	5958.45	5971.5	
2013-01-10	5998.8	6005.15	5947.3	5968.65	
2013-01-11	6012.4	6018.85	5940.6	5951.3	
2013-01-14	5967.2	6036.9	5962.15	6024.05	
2013-01-15	6037.85	6068.5	6018.6	6056.6	
2013-01-16	6049.0	6055.95	5992.05	6001.85	
2013-01-17	6001.25	6053.2	5988.1	6039.2	
2013-01-18	6059.85	6083.4	6048.3	6064.4	
2013-01-21	6085.75	6094.35	6065.1	6082.3	
2013-01-22	6080.15	6101.3	6040.5	6048.5	
